"area","price","MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Lot.Shape","Land.Contour","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition"
1442,180500,20,"RL",99,11851,"Pave","Reg","Lvl","Corner","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",7,5,1990,1990,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Unf",0,0,1424,1424,"GasA","Ex","Y",1442,0,0,0,0,2,0,3,1,"TA",5,"Typ",0,"Attchd",1990,"RFn",2,500,"TA","TA","Y",0,34,0,508,0,0,0,5,2009,"WD ","Normal"
2234,501837,20,"RL",63,17423,"Pave","IR1","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",9,5,2008,2009,"Hip","CompShg","VinylSd","VinylSd","SomeAggedLvls",748,"SomeAggedLvls","TA","PConc","SomeAggedLvls","TA","GLQ",1904,0,312,2216,"GasA","Ex","Y",2234,0,0,1,0,2,0,1,1,"SomeAggedLvls",9,"Typ",1,"Attchd",2009,"Fin",3,1166,"TA","TA","Y",0,60,0,0,0,0,0,7,2009,"SomeAggedLvls","SomeAggedLvls"
2046,372500,20,"RL",80,11844,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Hip","CompShg","VinylSd","VinylSd","SomeAggedLvls",464,"Gd","TA","PConc","SomeAggedLvls","TA","Unf",0,0,2046,2046,"GasA","Ex","Y",2046,0,0,0,0,2,1,3,1,"Gd",7,"Typ",1,"Attchd",2008,"Fin",3,834,"TA","TA","Y",322,82,0,0,0,0,0,7,2009,"SomeAggedLvls","SomeAggedLvls"
1530,260000,20,"RL",124,16158,"Pave","IR1","SomeAggedLvls","Inside","SomeAggedLvls","SomeAggedLvls","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Hip","CompShg","VinylSd","VinylSd","SomeAggedLvls",16,"Gd","TA","PConc","SomeAggedLvls","TA","ALQ",1274,0,256,1530,"GasA","Ex","Y",1530,0,0,1,0,2,0,3,1,"Gd",7,"Typ",1,"Attchd",2005,"Fin",2,430,"TA","TA","Y",168,36,0,0,0,0,0,6,2009,"WD ","Normal"
1934,185000,60,"RL",85,11900,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",5,6,1977,1977,"Gable","CompShg","HdBoard","Wd Sdng","BrkFace",157,"TA","TA","PConc","Gd","TA","ALQ",400,0,722,1122,"GasA","Ex","Y",946,988,0,1,0,2,1,3,1,"TA",6,"Typ",1,"Attchd",1977,"Unf",2,567,"TA","TA","SomeAggedLvls",0,176,0,0,200,0,0,7,2009,"WD ","Normal"
2353,260000,60,"RL",94,13005,"Pave","IR1","Lvl","Corner","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,7,1980,1980,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","BrkFace",278,"Gd","TA","CBlock","Gd","TA","GLQ",692,0,153,845,"GasA","TA","Y",1153,1200,0,1,0,2,1,4,1,"SomeAggedLvls",10,"Typ",1,"Attchd",1983,"RFn",2,484,"TA","TA","Y",288,195,0,0,0,0,0,8,2009,"WD ","Normal"
1586,181000,20,"RL",48,17043,"Pave","IR1","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",6,5,1979,1998,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","SomeAggedLvls","CBlock","Gd","SomeAggedLvls","Unf",0,0,1362,1362,"GasA","TA","Y",1586,0,0,0,0,2,0,3,1,"TA",7,"Typ",1,"Attchd",1979,"Unf",2,435,"TA","TA","Y",192,0,0,0,0,0,0,1,2009,"WD ","Normal"
1411,82500,20,"RL",85,11900,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",7,5,1977,1977,"Hip","CompShg","SomeAggedLvls","SomeAggedLvls","BrkFace",209,"TA","SomeAggedLvls","CBlock","TA","TA","ALQ",822,0,564,1386,"GasA","TA","Y",1411,0,0,0,0,2,0,3,1,"TA",6,"Typ",1,"Attchd",1977,"Fin",2,544,"TA","TA","Y",192,0,0,0,0,0,0,4,2009,"WD ","SomeAggedLvls"
1671,200000,20,"RL",80,10928,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",6,6,1978,1986,"Gable","CompShg","VinylSd","VinylSd","BrkFace",101,"TA","TA","PConc","TA","TA","SomeAggedLvls",363,0,1064,1427,"GasA","TA","Y",1671,0,0,0,0,2,0,3,1,"TA",7,"Typ",1,"Attchd",1978,"RFn",2,484,"TA","TA","Y",252,55,0,0,0,0,0,8,2009,"WD ","Normal"
1707,184000,20,"RL",80,11088,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",6,5,1978,1998,"Gable","CompShg","HdBoard","HdBoard","BrkFace",144,"TA","TA","PConc","TA","TA","ALQ",832,0,308,1140,"GasA","Gd","Y",1707,0,0,0,0,2,0,3,1,"TA",7,"Typ",1,"Attchd",1978,"Fin",2,479,"TA","TA","Y",0,0,0,0,0,0,0,5,2009,"WD ","Normal"
2524,278000,20,"RL",80,9600,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","SomeAggedLvls","Norm","1Fam","1Story",8,5,1981,1981,"Hip","SomeAggedLvls","SomeAggedLvls","SomeAggedLvls","None",0,"Gd","TA","PConc","Gd","TA","ALQ",1104,0,1420,2524,"GasA","TA","Y",2524,0,0,1,0,2,1,4,1,"Gd",9,"Typ",1,"Attchd",1981,"Fin",2,542,"TA","TA","Y",474,120,0,0,0,0,0,7,2009,"WD ","Normal"
1601,157000,20,"RL",82,11880,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","SomeAggedLvls","Norm","1Fam","1Story",7,5,1978,1978,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","BrkFace",206,"TA","TA","CBlock","Gd","TA","ALQ",704,0,567,1271,"GasA","TA","Y",1601,0,0,0,0,2,0,3,1,"TA",7,"Typ",1,"Attchd",1978,"RFn",2,478,"TA","TA","Y",0,0,0,0,0,0,0,4,2009,"SomeAggedLvls","SomeAggedLvls"
1370,152000,20,"RL",80,10400,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",7,5,1976,1976,"Gable","CompShg","HdBoard","HdBoard","BrkFace",189,"TA","TA","CBlock","Gd","TA","Unf",0,0,1090,1090,"GasA","TA","Y",1370,0,0,0,0,2,0,3,1,"TA",6,"Typ",1,"Attchd",1976,"RFn",2,479,"TA","TA","Y",0,0,0,0,0,0,0,6,2009,"WD ","SomeAggedLvls"
1884,240900,60,"SomeAggedLvls",70,7000,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"Gd","TA","PConc","Gd","TA","GLQ",622,0,304,926,"GasA","Ex","Y",1016,868,0,1,0,2,1,3,1,"SomeAggedLvls",7,"Typ",1,"Attchd",2003,"RFn",2,581,"TA","TA","Y",0,35,0,0,0,0,0,6,2009,"WD ","Normal"
1935,263435,60,"SomeAggedLvls",75,8004,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","SomeAggedLvls","Norm","1Fam","2Story",8,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","SomeAggedLvls",110,"Gd","TA","PConc","Gd","TA","GLQ",544,0,288,832,"GasA","Ex","Y",832,1103,0,1,0,2,1,3,1,"TA",8,"Typ",0,"SomeAggedLvls",2009,"Fin",2,552,"TA","TA","Y",0,150,0,0,0,0,0,12,2009,"SomeAggedLvls","SomeAggedLvls"
1116,167900,20,"RL",78,10140,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",6,6,1974,1974,"Hip","CompShg","SomeAggedLvls","SomeAggedLvls","BrkFace",196,"TA","TA","CBlock","TA","TA","ALQ",888,0,228,1116,"GasA","Ex","Y",1116,0,0,1,0,2,0,3,1,"TA",6,"Typ",1,"Attchd",1974,"RFn",2,528,"TA","TA","Y",0,0,0,0,0,0,0,4,2009,"WD ","Normal"
1193,158000,20,"RL",85,11050,"Pave","IR1","Lvl","Corner","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",7,5,1975,1975,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","CBlock","TA","TA","ALQ",636,0,540,1176,"GasA","SomeAggedLvls","Y",1193,0,0,0,0,2,0,3,1,"TA",5,"Typ",1,"Attchd",1975,"Unf",2,506,"TA","TA","Y",40,0,0,0,0,0,0,8,2009,"WD ","Normal"
1350,165000,20,"RL",78,10140,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",6,5,1974,1974,"Hip","CompShg","HdBoard","HdBoard","BrkFace",174,"TA","TA","CBlock","Gd","TA","Unf",0,0,1064,1064,"GasA","TA","Y",1350,0,0,0,0,2,0,3,1,"TA",7,"Typ",1,"Attchd",1974,"RFn",2,478,"TA","TA","Y",0,0,0,0,0,0,0,8,2009,"WD ","Normal"
1026,156000,20,"RL",61,7930,"Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,1969,2005,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","CBlock","TA","TA","GLQ",439,472,115,1026,"GasA","Gd","Y",1026,0,0,1,0,1,0,3,1,"Gd",5,"Typ",0,"Detchd",1969,"RFn",2,440,"TA","TA","Y",171,48,0,0,0,0,0,7,2009,"WD ","Normal"
864,76500,20,"RL",60,7038,"Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,1970,1970,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","ALQ",726,0,138,864,"GasA","TA","Y",864,0,0,1,0,1,0,3,1,"TA",5,"Typ",0,"Detchd",2001,"Unf",2,576,"TA","TA","Y",210,0,0,0,0,0,0,9,2009,"WD ","SomeAggedLvls"
864,120500,20,"RL",60,6960,"Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,1970,1970,"Gable","CompShg","HdBoard","SomeAggedLvls","None",0,"TA","TA","CBlock","TA","TA","ALQ",375,239,250,864,"GasA","TA","Y",864,0,0,0,0,1,0,3,1,"Gd",5,"Typ",0,"Detchd",1989,"Unf",2,660,"TA","TA","Y",96,0,0,0,0,0,500,11,2009,"WD ","Normal"
864,124500,20,"RL",70,8120,"Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,7,1970,1970,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","SomeAggedLvls","CBlock","TA","TA","ALQ",191,0,673,864,"GasA","Ex","Y",864,0,0,0,0,1,0,3,1,"TA",5,"Typ",0,"Detchd",1994,"Unf",2,463,"TA","TA","Y",0,0,0,0,0,0,0,7,2009,"WD ","Normal"
864,97000,20,"RL",70,10500,"Pave","Reg","Lvl","SomeAggedLvls","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,1971,1971,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","ALQ",524,180,160,864,"GasA","Gd","Y",864,0,0,0,0,1,0,2,1,"TA",4,"Typ",0,"Detchd",1989,"Unf",2,576,"TA","TA","Y",216,0,0,0,0,0,0,3,2009,"WD ","SomeAggedLvls"
864,130000,20,"RL",60,9000,"Pave","Reg","Lvl","SomeAggedLvls","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,7,1971,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","SomeAggedLvls","CBlock","TA","TA","ALQ",240,0,624,864,"GasA","Gd","Y",864,0,0,0,0,1,0,3,1,"TA",5,"Typ",0,"Detchd",1986,"Unf",2,576,"TA","TA","Y",200,0,0,0,0,0,0,7,2009,"WD ","Normal"
987,111000,160,"RM",21,1680,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",6,5,1973,1973,"Gable","CompShg","HdBoard","HdBoard","BrkFace",504,"TA","TA","CBlock","TA","TA","SomeAggedLvls",254,0,229,483,"GasA","TA","Y",483,504,0,1,0,1,1,2,1,"TA",5,"Typ",0,"Detchd",1973,"Unf",1,264,"TA","TA","Y",0,0,0,0,0,0,0,7,2009,"WD ","Normal"
1365,125000,160,"RM",24,2368,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",5,6,1970,1970,"Gable","CompShg","HdBoard","HdBoard","None",312,"TA","TA","CBlock","TA","TA","SomeAggedLvls",765,0,0,765,"GasA","TA","Y",765,600,0,0,0,1,1,3,1,"TA",7,"SomeAggedLvls",0,"Attchd",1970,"Unf",2,440,"TA","TA","Y",0,36,0,0,0,0,0,5,2009,"WD ","Normal"
1302,112000,160,"RM",21,1680,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",5,5,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace",142,"TA","TA","CBlock","TA","TA","Unf",0,0,630,630,"GasA","TA","Y",630,672,0,0,0,2,1,3,1,"TA",6,"Typ",0,"Detchd",1991,"Unf",1,280,"TA","TA","Y",0,0,0,0,0,0,0,5,2009,"SomeAggedLvls","SomeAggedLvls"
987,97000,160,"RM",21,1680,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",6,6,1972,1972,"Gable","CompShg","HdBoard","HdBoard","BrkFace",425,"TA","TA","CBlock","TA","TA","SomeAggedLvls",110,294,79,483,"GasA","TA","Y",483,504,0,1,0,1,1,2,1,"TA",5,"Typ",0,"Detchd",1972,"Unf",1,288,"TA","TA","Y",0,0,0,0,0,0,0,7,2009,"WD ","Normal"
987,118000,160,"RM",21,1680,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",6,8,1972,2007,"Gable","CompShg","HdBoard","HdBoard","BrkFace",510,"TA","TA","CBlock","TA","TA","ALQ",162,0,321,483,"GasA","Gd","Y",483,504,0,0,0,1,1,2,1,"Gd",5,"Typ",0,"Detchd",1972,"Unf",1,264,"TA","TA","Y",250,0,0,0,0,0,0,5,2009,"WD ","Normal"
1302,119500,160,"RM",21,1680,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",5,7,1972,1972,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","BrkFace",268,"TA","TA","CBlock","TA","TA","ALQ",231,0,399,630,"GasA","TA","Y",630,672,0,0,0,2,1,3,1,"TA",6,"Typ",0,"Detchd",1972,"Unf",1,264,"TA","TA","Y",185,0,0,0,0,0,0,2,2009,"WD ","Normal"
1548,146000,160,"RL",24,2308,"Pave","Reg","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",6,5,1976,1976,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","CBlock","Gd","TA","ALQ",306,0,498,804,"GasA","TA","Y",804,744,0,0,0,2,1,3,1,"TA",7,"Typ",1,"Detchd",1976,"RFn",2,440,"TA","TA","Y",108,0,0,0,0,0,0,9,2009,"WD ","Normal"
1456,148500,160,"RL",24,2280,"Pave","Reg","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",6,6,1976,1976,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","CBlock","Gd","TA","ALQ",566,0,289,855,"GasA","TA","Y",855,601,0,0,0,2,1,3,1,"TA",7,"Typ",1,"Attchd",1976,"Unf",2,440,"TA","TA","Y",87,0,0,0,0,0,0,7,2009,"WD ","Normal"
1055,123000,120,"RL",24,2280,"Pave","Reg","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","1Story",7,5,1975,1975,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","CBlock","Gd","TA","ALQ",435,622,0,1057,"GasA","TA","Y",1055,0,0,0,1,2,0,2,1,"TA",4,"Typ",1,"Attchd",1975,"RFn",2,440,"TA","TA","Y",0,27,0,0,0,0,0,8,2009,"WD ","Normal"
1322,147000,160,"RL",24,2308,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",6,5,1974,1974,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","CBlock","TA","TA","ALQ",257,495,103,855,"GasA","TA","Y",855,467,0,0,1,2,1,3,1,"TA",6,"Typ",1,"Attchd",1974,"Unf",2,440,"TA","TA","Y",260,0,0,0,0,0,0,6,2009,"WD ","Normal"
1456,137900,160,"RL",24,2349,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",6,5,1977,1977,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","CBlock","Gd","TA","ALQ",389,0,466,855,"GasA","TA","Y",855,601,0,0,0,2,1,3,1,"TA",6,"Typ",1,"Attchd",1977,"Unf",2,440,"TA","TA","Y",0,28,0,0,0,0,0,5,2009,"WD ","Normal"
1548,147000,160,"RL",24,2364,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",6,5,1978,1978,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","CBlock","Gd","TA","ALQ",320,0,484,804,"GasA","TA","Y",804,744,0,0,1,2,1,3,1,"TA",7,"Typ",1,"Detchd",1978,"Unf",2,440,"TA","TA","Y",108,0,0,0,0,0,0,7,2009,"WD ","Normal"
1441,148500,160,"RL",24,2289,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",6,6,1978,1978,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","CBlock","TA","TA","ALQ",311,0,544,855,"GasA","TA","Y",855,586,0,0,0,2,1,3,1,"TA",7,"Typ",1,"Attchd",1978,"Unf",2,440,"TA","TA","Y",28,0,0,0,0,0,0,4,2009,"WD ","Normal"
1456,138000,160,"RL",24,2364,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",6,5,1978,1978,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"Gd","TA","CBlock","Gd","TA","ALQ",279,0,576,855,"GasA","TA","Y",855,601,0,0,0,2,1,3,1,"TA",6,"Typ",1,"Attchd",1978,"Fin",2,440,"TA","TA","Y",147,0,0,0,0,0,0,4,2009,"WD ","Normal"
836,128500,120,"RL",24,2104,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","1Story",7,6,1976,1976,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","CBlock","TA","TA","ALQ",536,0,300,836,"GasA","TA","Y",836,0,0,0,1,1,0,2,1,"TA",5,"Typ",0,"Attchd",1976,"Unf",1,345,"TA","TA","Y",150,20,0,0,0,0,0,10,2009,"WD ","Normal"
892,100000,20,"RL",65,7150,"Pave","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1967,1967,"Gable","CompShg","HdBoard","HdBoard","BrkFace",60,"TA","TA","CBlock","TA","TA","SomeAggedLvls",432,0,460,892,"GasA","TA","Y",892,0,0,0,0,1,0,3,1,"TA",5,"Typ",0,"Attchd",1967,"RFn",1,288,"TA","TA","Y",0,0,0,0,0,0,0,7,2009,"WD ","Normal"
1718,337500,20,"RL",96,12456,"Pave","Reg","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",10,5,2006,2007,"Hip","CompShg","SomeAggedLvls","SomeAggedLvls","SomeAggedLvls",230,"SomeAggedLvls","TA","PConc","SomeAggedLvls","TA","GLQ",1172,0,528,1700,"GasA","Ex","Y",1718,0,0,1,0,2,0,3,1,"SomeAggedLvls",7,"Typ",1,"Attchd",2008,"Fin",3,786,"TA","TA","Y",216,48,0,0,0,0,0,7,2009,"WD ","Normal"
2772,462000,60,"RL",110,14257,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","SomeAggedLvls","Norm","1Fam","2Story",9,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","SomeAggedLvls",726,"SomeAggedLvls","TA","PConc","SomeAggedLvls","TA","GLQ",1360,0,416,1776,"GasA","Ex","Y",1794,978,0,1,0,3,1,4,1,"SomeAggedLvls",10,"Typ",3,"SomeAggedLvls",2007,"Fin",3,754,"TA","TA","Y",135,64,0,0,0,0,0,6,2009,"WD ","Normal"
3140,485000,60,"RL",104,13518,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",9,5,2008,2009,"Hip","CompShg","VinylSd","VinylSd","SomeAggedLvls",860,"SomeAggedLvls","TA","PConc","SomeAggedLvls","TA","Unf",0,0,1926,1926,"GasA","Ex","Y",1966,1174,0,0,0,3,1,4,1,"SomeAggedLvls",11,"Typ",2,"SomeAggedLvls",2009,"Fin",3,820,"TA","TA","Y",144,78,0,0,0,0,0,7,2009,"SomeAggedLvls","SomeAggedLvls"
2402,555000,20,"RL",105,15431,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",10,5,2008,2008,"Hip","CompShg","VinylSd","VinylSd","SomeAggedLvls",200,"SomeAggedLvls","TA","PConc","SomeAggedLvls","TA","GLQ",1767,539,788,3094,"GasA","Ex","Y",2402,0,0,1,0,2,0,2,1,"SomeAggedLvls",10,"Typ",2,"Attchd",2008,"Fin",3,672,"TA","TA","Y",0,72,0,0,170,0,0,4,2009,"WD ","Normal"
1652,325000,20,"RL",108,13173,"Pave","IR1","Lvl","Corner","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",9,5,2006,2007,"Hip","CompShg","VinylSd","VinylSd","SomeAggedLvls",300,"Gd","TA","PConc","SomeAggedLvls","TA","GLQ",1572,0,80,1652,"GasA","Ex","Y",1652,0,0,1,0,2,0,2,1,"SomeAggedLvls",6,"Typ",2,"Attchd",2006,"Fin",2,840,"TA","TA","Y",404,102,0,0,0,0,0,11,2009,"WD ","Normal"
1600,256300,20,"RL",110,14230,"Pave","Reg","Lvl","Corner","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","SomeAggedLvls",640,"Gd","TA","PConc","Gd","TA","Unf",0,0,1566,1566,"GasA","Ex","Y",1600,0,0,0,0,2,0,3,1,"Gd",7,"Typ",1,"Attchd",2007,"RFn",3,890,"TA","TA","Y",0,56,0,0,0,0,0,7,2009,"WD ","Normal"
2042,253293,20,"RL",98,12704,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",8,5,2008,2009,"Hip","CompShg","VinylSd","VinylSd","BrkFace",306,"SomeAggedLvls","TA","PConc","SomeAggedLvls","TA","Unf",0,0,2042,2042,"GasA","Ex","Y",2042,0,0,0,0,2,1,3,1,"SomeAggedLvls",8,"Typ",1,"Attchd",2009,"RFn",3,1390,"TA","TA","Y",0,90,0,0,0,0,0,8,2009,"SomeAggedLvls","SomeAggedLvls"
2690,398800,60,"RL",95,12350,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",9,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","SomeAggedLvls","TA","GLQ",986,0,379,1365,"GasA","Ex","Y",1365,1325,0,1,0,2,1,3,1,"SomeAggedLvls",8,"Typ",1,"Attchd",2009,"RFn",3,864,"TA","TA","Y",0,197,0,0,0,0,0,7,2009,"SomeAggedLvls","SomeAggedLvls"
2184,335000,60,"RL",96,11308,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",9,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","SomeAggedLvls",154,"SomeAggedLvls","TA","PConc","SomeAggedLvls","TA","GLQ",936,0,168,1104,"GasA","Ex","Y",1130,1054,0,1,0,2,1,3,1,"SomeAggedLvls",10,"Typ",1,"Attchd",2008,"Fin",3,836,"TA","TA","Y",0,102,0,0,0,0,0,7,2009,"WD ","Normal"
2020,404000,20,"RL",95,12350,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",9,5,2008,2008,"Hip","CompShg","VinylSd","VinylSd","SomeAggedLvls",450,"SomeAggedLvls","TA","PConc","SomeAggedLvls","TA","GLQ",1232,0,788,2020,"GasA","Ex","Y",2020,0,0,1,0,2,0,3,1,"SomeAggedLvls",7,"Typ",1,"Attchd",2008,"RFn",3,896,"TA","TA","Y",192,98,0,0,0,0,0,5,2009,"WD ","Normal"
2020,402861,20,"RL",94,12220,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",10,5,2009,2009,"Hip","CompShg","SomeAggedLvls","SomeAggedLvls","BrkFace",305,"SomeAggedLvls","TA","CBlock","SomeAggedLvls","TA","GLQ",1436,0,570,2006,"GasA","Ex","Y",2020,0,0,1,0,2,1,3,1,"SomeAggedLvls",9,"Typ",1,"Attchd",2009,"Fin",3,900,"TA","TA","Y",156,54,0,0,0,0,0,9,2009,"SomeAggedLvls","SomeAggedLvls"
2296,451950,60,"RL",97,13478,"Pave","IR1","Lvl","Corner","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",10,5,2008,2008,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","SomeAggedLvls",420,"SomeAggedLvls","TA","PConc","SomeAggedLvls","TA","GLQ",1338,0,384,1722,"GasA","Ex","Y",1728,568,0,1,0,2,1,3,1,"SomeAggedLvls",10,"Typ",1,"SomeAggedLvls",2008,"RFn",3,842,"TA","TA","Y",382,274,0,0,0,0,0,6,2009,"SomeAggedLvls","Normal"
